Est.NoA.NT.LB,Est.NoA.NT.UB,Est.NoA.AT.LB,Est.NoA.AT.UB,Est.NoA.CO.LB,Est.NoA.CO.UB,Est.A.NT.LB,Est.A.NT.UB,Est.A.AT.LB,Est.A.AT.UB,Est.A.CO.LB,Est.A.CO.UB,True.NoA.NT.LB,True.NoA.NT.UB,True.NoA.AT.LB,True.NoA.AT.UB,True.NoA.CO.LB,True.NoA.CO.UB,True.A.NT.LB,True.A.NT.UB,True.A.AT.LB,True.A.AT.UB,True.A.CO.LB,True.A.CO.UB,CI.NoA.NT.LB,CI.NoA.NT.UB,CI.NoA.AT.LB,CI.NoA.AT.UB,CI.NoA.CO.LB,CI.NoA.CO.UB,CI.A.NT.LB,CI.A.NT.UB,CI.A.AT.LB,CI.A.AT.UB,CI.A.CO.LB,CI.A.CO.UB,Cover.NoA.NT,Cover.NoA.AT,Cover.NoA.CO,Cover.A.NT,Cover.A.AT,Cover.A.CO
0.077933112,0.20661157,0,0.619047619,0,1,0.097534453,0.208547048,0,0.543577082,0.057983588,0.935494062,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.286956522,0,0.74636194,0,1,0.039380604,0.284066007,0,0.706550949,0.012927284,1,1,1,1,1,1,1
0.058684853,0.207207207,0,0.632653061,0.084241153,1,0.068351556,0.206488618,0,0.552429288,0.140047859,0.814704544,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.289726636,0,0.770833333,0,1,0.01629795,0.286418328,0,0.71997584,0.053753539,0.938720855,1,1,1,1,1,1
0.091900312,0.242990654,0,0.592592593,0.068880689,1,0.117316137,0.245247095,0,0.601777385,0.089591278,0.86456828,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.330351682,0,0.729166667,0,1,0.066449573,0.328206021,0,0.717382696,0.04755203,0.990719955,1,1,1,1,1,1
0.112399194,0.201612903,0,0.655737705,0.040980259,1,0.112051738,0.202050782,0,0.61796133,0.070129077,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.023608161,0.284581882,0,0.78125,0,1,0.046790525,0.286754989,0,0.756146512,0.026427545,1,1,1,1,1,1,1
0.090831124,0.20661157,0,0.716666667,0.13298207,1,0.097146695,0.205531744,0,0.677301853,0.160134327,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.011391623,0.29566087,0,0.830514993,0,1,0.046237852,0.287634372,0,0.799006824,0.071408203,1,1,1,1,1,1,1
0.094084769,0.230088496,0,0.571428571,0.101314362,1,0.099323076,0.233839785,0,0.592222749,0.126861342,0.890268299,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.317318925,0,0.703703704,0,1,0.035179318,0.319033311,0,0.71515718,0.032271805,1,1,1,1,1,1,1
0.035512821,0.191666667,0,0.609375,0,1,0.09679783,0.191818729,0,0.506071305,0.077092183,0.929081534,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.274219444,0,0.724150425,0,1,0.044717276,0.276309271,0,0.684455921,0.018620184,1,1,1,1,1,1,1
0.144762524,0.24137931,0,0.632653061,0.222043948,1,0.135239332,0.236175799,0,0.622811224,0.209416122,0.886213847,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.052339401,0.333333333,0,0.761924939,0.105881726,1,0.083411136,0.324592918,0,0.751267511,0.117396737,1,1,1,0,1,1,1
0.076591943,0.210526316,0,0.634615385,0.115335418,1,0.108006784,0.210158608,0,0.634346277,0.120613463,0.806433366,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.302765453,0,0.772727273,0,1,0.043351009,0.296418371,0,0.759131273,0.054144284,0.944898868,1,1,1,1,1,1
0.083240844,0.245283019,0,0.607142857,0.149201848,1,0.119866171,0.244605715,0,0.559064287,0.178906473,0.880884468,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.336844966,0,0.737762295,0,1,0.055989625,0.336174484,0,0.700412336,0.080340097,1,1,1,1,1,1,1
0.174432101,0.27027027,0,0.535714286,0.099082306,1,0.177514136,0.264690317,0,0.48649421,0.108477261,0.961669826,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.080384916,0.36278862,0,0.672727273,0,1,0.090806302,0.357257399,0,0.625256328,0.040331318,1,1,1,1,1,1,1
0.110575249,0.213675214,0,0.683333333,0.107546834,1,0.10783323,0.209983465,0,0.65013225,0.128288568,0.951586192,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.013606307,0.298249151,0,0.803036513,0,1,0.047762108,0.290275273,0,0.76646038,0.060870227,1,1,1,1,1,1,1
0.054749411,0.172413793,0,0.703703704,0.134630331,1,0.093498964,0.171787759,0,0.706700874,0.136799363,0.957704621,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.25,0,0.830267296,0,1,0.04222324,0.251815875,0,0.820979278,0.04060486,1,1,1,1,1,1,1
0.112150038,0.224137931,0,0.595238095,0.191717791,1,0.112897208,0.224214656,0,0.431056119,0.229788732,0.895846652,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.015418757,0.311363823,0,0.75,0.062177421,1,0.056153063,0.312113574,0,0.674754454,0.120183377,1,1,1,1,1,1,0
0.125482729,0.245762712,0,0.711538462,0.103222244,1,0.117203616,0.24204572,0,0.573880086,0.144876717,0.903558438,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.026880026,0.341885965,0,0.830196674,0,1,0.05518815,0.339384915,0,0.765498346,0.057922396,1,1,1,1,1,1,1
0.049211543,0.169491525,0,0.622641509,0.127306585,1,0.108655862,0.173245053,0,0.637943634,0.14267454,0.930982472,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.241071429,0,0.760938735,0,1,0.053232592,0.24417931,0,0.765146431,0.071381991,1,1,1,1,1,1,1
0.113414028,0.225225225,0,0.689655172,0.088256676,1,0.12392453,0.226236466,0,0.706473808,0.105874438,0.896658079,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.021048639,0.313043478,0,0.812526483,0,1,0.054602885,0.30477258,0,0.819369632,0.048568013,1,1,1,1,1,1,1
0.089226974,0.210526316,0,0.608695652,0.164261556,1,0.100030061,0.211265191,0,0.531909191,0.172885142,0.813092539,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.281818182,0,0.755102041,0,1,0.042233876,0.283951344,0,0.69744045,0.057178023,0.922907191,1,1,1,1,1,0
0.09392916,0.201680672,0,0.725490196,0.120565309,1,0.107402986,0.199963951,0,0.714101785,0.115058159,0.903260529,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.278856982,0,0.862745098,0,1,0.052248414,0.278086815,0,0.837708212,0.075262329,1,1,1,1,1,1,1
0.086745098,0.216,0,0.607843137,0.108250092,1,0.101258404,0.21489125,0,0.517527814,0.148141645,0.979717468,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.293117132,0,0.75,0,1,0.036420535,0.290960152,0,0.681593954,0.058051236,1,1,1,1,1,1,1
0.143542056,0.260504202,0,0.615384615,0.130724842,1,0.137559976,0.25570666,0,0.590652124,0.166042396,0.857583525,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.043776488,0.350010684,0,0.755555556,0,1,0.075807774,0.342509365,0,0.736974279,0.073624437,1,1,1,1,1,1,1
0.081171298,0.205357143,0,0.709090909,0.113161191,1,0.09678763,0.203574365,0,0.694814571,0.102551685,0.913672878,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.285714286,0,0.821448413,0,1,0.04181478,0.282324605,0,0.800682734,0.042274526,1,1,1,1,1,1,1
0.103462393,0.252427184,0,0.588235294,0.125863172,1,0.116384834,0.252739452,0,0.566466455,0.155911813,0.848803636,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.000507185,0.352275433,0,0.733333333,0,1,0.035831639,0.349263661,0,0.707576598,0.060080022,0.986679003,1,1,1,1,1,1
0.063810616,0.205357143,0,0.666666667,0.094953326,1,0.098819844,0.206440647,0,0.651523813,0.116676718,0.970787723,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.284513547,0,0.808535968,0,1,0.039490822,0.284776214,0,0.779010022,0.061271976,1,1,1,1,1,1,1
0.082549779,0.221238938,0,0.705882353,0.172705174,1,0.105008317,0.221918341,0,0.679346655,0.161634773,0.912012476,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.313056374,0,0.826964286,0.011388759,1,0.039660713,0.313986852,0,0.793664538,0.061635703,1,1,1,1,1,1,1
0.01497676,0.153153153,0,0.692307692,0.148518451,1,0.074429517,0.152341273,0,0.695718997,0.153625489,0.8957476,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.224514806,0,0.812526483,0,1,0.015063809,0.222088169,0,0.79599841,0.07053219,1,1,1,1,1,1,1
0.057299722,0.172131148,0,0.589285714,0.038213132,1,0.081705401,0.174417063,0,0.590806312,0.066866708,0.986155947,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.250054348,0,0.727320076,0,1,0.024243261,0.252278088,0,0.709282433,0.024296594,1,1,1,1,1,1,1
0.13626502,0.258928571,0,0.592592593,0.126780426,1,0.145572651,0.257402917,0,0.609704669,0.155027587,0.977326604,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.032179017,0.345463042,0,0.727320076,0,1,0.08047964,0.34414032,0,0.732876877,0.067873531,1,1,1,1,1,1,1
0.067196123,0.208695652,0,0.589285714,0.024547392,1,0.062435764,0.185986474,0,0.558869184,0.085919545,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.284436435,0,0.72,0,1,0.007244161,0.267594724,0,0.69223447,0.047091658,1,1,1,1,1,1,1
0.076149425,0.215517241,0,0.666666667,0.102086605,1,0.088302457,0.216957166,0,0.552008443,0.157173802,0.917112738,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.300022124,0,0.788486842,0,1,0.040978811,0.297278117,0,0.728802208,0.058942148,1,1,1,1,1,1,1
0.056999945,0.185840708,0,0.661016949,0.069308878,1,0.110629914,0.192495551,0,0.67550125,0.088277856,0.885275824,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.260513336,0,0.781856061,0,1,0.050426712,0.262461209,0,0.777576799,0.049240468,1,1,1,1,1,1,1
0.144147041,0.239316239,0,0.68852459,0.092022026,1,0.148543248,0.239996302,0,0.670969337,0.094499217,0.962550561,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.053609859,0.333333333,0,0.802822236,0,1,0.066662744,0.334068464,0,0.770850674,0.049072771,1,1,1,1,1,1,1
0.099920589,0.225225225,0,0.616666667,0.032017815,1,0.10340137,0.219791628,0,0.510216752,0.113454747,0.942837773,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.009721468,0.302792182,0,0.741947703,0,1,0.045739257,0.295245012,0,0.686465252,0.06516087,1,1,1,1,1,1,1
0.094489982,0.204918033,0,0.552238806,0,1,0.093609498,0.186569964,0,0.4130467,0.0674333,0.939608891,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.004921839,0.283189528,0,0.660863095,0,1,0.039425905,0.26894602,0,0.588977641,0.019600574,1,1,1,1,1,0,1
0.135503775,0.221238938,0,0.610169492,0.141003654,1,0.147288001,0.227592584,0,0.587581897,0.187275698,0.92704638,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.045942705,0.309749771,0,0.734722757,0,1,0.075759647,0.311133172,0,0.722723102,0.083382387,1,1,1,1,1,1,1
0.088592904,0.229357798,0,0.73015873,0.099376549,1,0.08814813,0.229157993,0,0.733913058,0.103465791,0.898046091,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.314298942,0,0.849056604,0,1,0.032200138,0.312267629,0,0.838354518,0.040285924,1,1,1,1,1,1,1
0.113662517,0.223140496,0,0.671875,0,1,0.13480549,0.227169539,0,0.615105282,0.072410341,0.954789481,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.018353931,0.304347826,0,0.787893357,0,1,0.072447653,0.307529175,0,0.758420578,0.014651067,1,1,1,1,1,1,1
0.039371981,0.156521739,0,0.661538462,0.043769188,1,0.050656364,0.156443858,0,0.571821313,0.118875903,0.991947191,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.227731457,0,0.775519001,0,1,0.011704949,0.222817612,0,0.736814398,0.068987421,1,1,1,1,1,1,1
0.16236008,0.256198347,0,0.615384615,0.135429975,1,0.158512769,0.254301277,0,0.607470052,0.126498881,0.992882081,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.066125809,0.336429122,0,0.740756705,0,1,0.077369795,0.3337653,0,0.728109768,0.055424396,1,1,1,1,1,1,1
0.167339545,0.258333333,0,0.551724138,0.127299029,1,0.16396371,0.258242806,0,0.496212188,0.106198202,0.942581356,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.074802178,0.339303571,0,0.680021277,0,1,0.089508585,0.333413616,0,0.61208935,0.025677357,1,1,1,1,1,1,1
0.10660013,0.204724409,0,0.716981132,0.095235633,1,0.121093456,0.204836803,0,0.716590013,0.115116125,0.997501905,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.020631101,0.279426471,0,0.836746559,0,1,0.058143304,0.279234266,0,0.831135043,0.064633343,1,1,1,1,1,1,1
0.083599841,0.234782609,0,0.597014925,0,1,0.102565105,0.231009324,0,0.446684434,0.079444031,0.829214703,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.330188679,0,0.704942141,0,1,0.051702508,0.322728523,0,0.612373301,0.019886968,0.995802156,1,1,1,1,1,1
0.131224626,0.237704918,0,0.592592593,0.096073073,1,0.160735905,0.234831619,0,0.487037114,0.135295087,0.869255973,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.038038747,0.32231405,0,0.721334244,0,1,0.10299913,0.322318925,0,0.667657501,0.040766594,1,1,1,1,0,1,1
0.067528427,0.211864407,0,0.648148148,0.060609013,1,0.078399008,0.210671946,0,0.653245805,0.102380475,0.906204346,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.29066092,0,0.777777778,0,1,0.034372042,0.286337667,0,0.772945896,0.043351241,1,1,1,1,1,1,1
0.092580748,0.203389831,0,0.639344262,0.114340935,1,0.106215242,0.206359093,0,0.646257518,0.127650235,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.283423913,0,0.754105551,0,1,0.051585919,0.282394959,0,0.750359343,0.054537999,1,1,1,1,1,1,1
0.069122387,0.211864407,0,0.65625,0,1,0.072091186,0.21383049,0,0.570316573,0.034799446,0.89438221,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.301728204,0,0.774283154,0,1,0.024347957,0.295968609,0,0.732559157,0,1,1,1,1,1,1,1
0.063063063,0.189189189,0,0.652173913,0.160220994,1,0.0784433,0.194378908,0,0.667313457,0.176387583,0.952062999,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.264739611,0,0.780045455,0.013351841,1,0.028991671,0.26998127,0,0.787127078,0.085950829,1,1,1,1,1,1,1
0.125679206,0.241666667,0,0.694915254,0.12647363,1,0.133266363,0.243253271,0.00626478,0.715063341,0.155101815,0.978573919,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.034955957,0.333333333,0,0.806451613,0,1,0.076305087,0.330725975,0,0.805644351,0.075382895,1,1,1,1,1,1,1
0.079174762,0.212598425,0,0.583333333,0.010399784,1,0.101937942,0.215679663,0,0.545841099,0.067611078,0.995366392,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.286885246,0,0.709677419,0,1,0.042919988,0.288254104,0,0.673510899,0.025787244,1,1,1,1,1,1,1
0.081427846,0.178861789,0,0.661016949,0.081838714,1,0.084746326,0.172551152,0,0.577048756,0.135480964,0.96052503,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.254749057,0,0.771929825,0,1,0.031046561,0.24525418,0,0.733288433,0.035753859,1,1,1,1,1,1,1
0.117316313,0.243902439,0,0.583333333,0.004107272,1,0.135919262,0.243505636,0,0.508558109,0.047124213,0.887124437,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.028621428,0.328127982,0,0.703703704,0,1,0.084107066,0.328214022,0,0.666336837,0.00724714,1,1,1,1,1,1,1
0.094662219,0.229357798,0,0.641509434,0.111692845,1,0.123344768,0.229063504,0,0.524439902,0.178386735,0.835231701,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.319587629,0,0.775510204,0,1,0.06115809,0.315456902,0,0.717675653,0.073268879,0.970540483,1,1,1,1,1,1
0.099660905,0.221238938,0,0.620689655,0.141854856,1,0.106581427,0.225719371,0,0.622612081,0.16107861,0.970731631,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.00102454,0.310690399,0,0.742424242,0,1,0.046453341,0.308621594,0,0.735673583,0.071949837,1,1,1,1,1,1,1
0.053409091,0.172727273,0,0.607142857,0.092773437,1,0.065236727,0.173534681,0,0.62700314,0.115737254,0.975515799,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.25257177,0,0.739186657,0,1,0.017475965,0.24657884,0,0.74810224,0.057747973,1,1,1,1,1,1,1
0.084113658,0.192982456,0,0.642857143,0.103264327,1,0.094976833,0.194154091,0,0.575147717,0.194012026,0.951373692,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.275870279,0,0.762761715,0,1,0.030827429,0.276986207,0,0.742138154,0.082985057,1,1,1,1,1,1,1
0.119266055,0.213114754,0,0.584615385,0,1,0.120626682,0.21277978,0,0.459069171,0.077459484,0.9813347,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.025473131,0.288204931,0,0.712175325,0,1,0.051721598,0.282644354,0,0.65982475,0.003880179,1,1,1,1,1,1,1
0.061671088,0.215517241,0,0.654545455,0,1,0.095664995,0.223168696,0,0.629538002,0.098506269,0.899374447,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.295918367,0,0.783357843,0,1,0.034220767,0.306199055,0,0.766217054,0.050029442,1,1,1,1,1,1,1
0.152811894,0.235294118,0,0.625,0.100927927,1,0.160629324,0.235356666,0,0.500916029,0.145616631,0.962689163,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.068443112,0.324324324,0,0.754726608,0,1,0.083902276,0.320355999,0,0.692524647,0.060696098,1,1,1,1,1,1,1
0.101714286,0.216,0,0.630769231,0,1,0.111818268,0.218534076,0,0.48658309,0.067654736,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.006922132,0.302521008,0,0.75,0,1,0.059844862,0.301773051,0,0.661885071,0.014099158,1,1,1,1,1,1,1
0.058308157,0.190909091,0,0.587301587,0.053019999,1,0.086870008,0.187609143,0,0.591915982,0.070486223,0.968741013,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.275307387,0,0.714285714,0,1,0.027663405,0.264348466,0,0.705134782,0.01965151,1,1,1,1,1,1,1
0.174669675,0.293103448,0,0.527272727,0.061804335,1,0.180421112,0.296517308,0,0.470340089,0.117402203,0.890081873,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.073500053,0.37502867,0,0.653947368,0,1,0.096285544,0.375840197,0,0.633487282,0.042842832,1,1,1,1,1,1,1
0.124567764,0.245454545,0,0.677966102,0.01104036,1,0.133617284,0.249181253,0,0.616210791,0.110496851,0.946790906,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.020777895,0.330351682,0,0.796953125,0,1,0.076875284,0.334038355,0,0.77380411,0.047729619,1,1,1,1,1,1,1
0.132547602,0.229508197,0,0.610169492,0.055274653,1,0.138857564,0.23076667,0,0.568908845,0.097438256,0.936644364,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.040160294,0.317488411,0,0.741935484,0,1,0.080781827,0.317940481,0,0.717893675,0.016164663,1,1,1,1,1,1,1
0.111294793,0.213740458,0,0.62295082,0,1,0.111330689,0.213644343,0,0.484797504,0.062788495,0.994867098,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.026408579,0.293662465,0,0.733382353,0,1,0.042454602,0.294287647,0,0.660061276,0.013425771,1,1,1,1,1,1,1
0.089465726,0.193548387,0,0.606557377,0.024914908,1,0.100271434,0.196387236,0,0.485728101,0.112043489,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.002988824,0.280312998,0,0.725806452,0,1,0.049001973,0.282635343,0,0.660559506,0.025038489,1,1,1,1,1,1,1
