Estimate_0,Estimate_1,Estimate_2,Estimate_3,Estimate_4,True_0,True_1,True_2,True_3,True_4,Pvalue_0,Pvalue_1,Pvalue_2,Pvalue_3,Pvalue_4,Coverage_0,Coverage_1,Coverage_2,Coverage_3,Coverage_4
-0.001448158,0.011625324,0.012795196,-0.000153799,0.320501608,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.986597532,0.863985528,0.012405735,0.034580032,0.000219732,1,1,1,1,1
0.06914133,0.05755032,0.004932291,-6.37E-05,0.255293807,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.408117434,0.389062431,0.35161181,0.436543117,0.008881782,1,1,1,1,1
0.07762202,0.120761914,0.005412879,-5.78E-05,0.161914671,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.35608792,0.088371873,0.311992569,0.488411234,0.100635272,1,1,1,1,1
0.085957859,-0.018719935,0.009372913,-0.000135478,0.227713749,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.27738861,0.776371396,0.062900629,0.077959124,0.014442237,1,1,1,1,1
0.023090192,0.080270143,0.012678751,-0.000169564,0.167347828,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.765149769,0.212829051,0.008561783,0.020437519,0.065214463,1,1,1,1,1
0.112899833,0.022550199,0.008727348,-0.000131846,0.160127226,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.156703626,0.73919859,0.073675922,0.061379262,0.082737678,1,1,1,1,1
0.03914707,0.011910062,0.015166933,-0.000232175,0.232811509,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.644870493,0.857735348,0.006990543,0.00823094,0.010312749,1,1,1,1,1
0.098918189,-0.03239681,0.012287761,-0.000189101,0.224730882,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.200027271,0.63740743,0.008324297,0.008481646,0.024597572,1,1,1,1,1
0.09847075,0.057008895,0.013849417,-0.000256558,0.158717749,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.235441574,0.389149957,0.005200187,0.000364041,0.090410746,1,1,1,1,1
0.109928583,0.102624594,0.008317572,-0.000134552,0.089301397,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.233339612,0.133422266,0.175332345,0.150343207,0.371688598,1,1,1,1,1
0.030741499,0.124486884,0.016352712,-0.00027872,0.160927102,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.679026544,0.051194078,0.000595825,0.00019859,0.083035453,1,1,1,1,1
0.068797038,-0.014550141,0.015390719,-0.000261199,0.289948686,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.4223829,0.824807977,0.005338658,0.002955026,0.001736941,1,1,1,1,1
0.014314908,0.03192826,0.014102644,-0.000203394,0.16761841,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.861293263,0.62373374,0.011505192,0.018791522,0.092018736,1,1,1,1,1
-0.01422094,0.075032657,0.013873254,-0.000183036,0.306102589,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.861686998,0.258231504,0.008314141,0.020887956,0.000348737,1,1,1,1,1
0.002524832,0.087810683,0.018293905,-0.000279931,0.21599252,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.976347619,0.185620299,0.000101839,3.46E-05,0.027274168,1,1,1,1,1
0.064261965,0.038616424,0.010323705,-0.00014727,0.253667972,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.438385486,0.541554487,0.049474499,0.055739559,0.006328032,1,1,1,1,1
0.003714103,0.049308922,0.015650401,-0.000212297,0.122925657,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.964568368,0.473163734,0.00196888,0.003473732,0.212651895,1,1,1,1,1
0.090925407,-0.033557506,0.008309211,-8.90E-05,0.14244859,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.271174526,0.625831354,0.109881509,0.282948311,0.146458627,1,1,1,1,1
-0.032226943,0.092744341,0.013884566,-0.000189842,0.208294034,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.698984281,0.15108387,0.011763174,0.030493689,0.021299077,1,1,1,1,1
-0.035332167,0.0844647,0.01420849,-0.000184032,0.189154399,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.66965794,0.227870436,0.003702553,0.010175304,0.044874458,1,1,1,1,1
0.040244185,0.043151423,0.013153956,-0.000210654,0.1776972,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.604491828,0.492725179,0.006576231,0.001970171,0.041059843,1,1,1,1,1
0.132350299,0.102492704,0.006742174,-0.000125336,0.017938258,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.107623092,0.113335467,0.186802794,0.098387098,0.850657976,1,1,1,1,1
0.115297653,0.05686117,0.011949187,-0.000231255,0.263972763,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.1142535,0.395188748,0.005745279,0.000298295,0.002805217,1,1,1,1,1
0.070737199,-0.059197387,0.011193231,-0.000145303,0.169231229,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.385916164,0.331463452,0.034744783,0.080162082,0.061720848,1,1,1,1,1
0.078558873,0.078508431,0.009604576,-0.000140434,0.115775329,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.345616892,0.236824681,0.076694107,0.096013304,0.218035868,1,1,1,1,1
0.061533337,0.02027216,0.007520992,-7.41E-05,0.228500541,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.429028967,0.750234177,0.117115375,0.290178577,0.007355918,1,1,1,1,1
0.039275901,0.138022864,0.012517217,-0.000173732,0.12392821,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.656136855,0.03268595,0.014012832,0.02015012,0.178907418,1,1,1,1,1
0.089041712,0.060837663,0.008712771,-0.000114425,0.103902759,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.298635204,0.350252294,0.113149678,0.182424575,0.301855949,1,1,1,1,1
0.188505281,0.002728599,0.00336734,-5.24E-05,0.161424834,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.018452688,0.966963096,0.535094956,0.544559838,0.068356519,1,1,1,1,1
-0.009351135,0.047685942,0.017752846,-0.00026291,0.178765448,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.90693203,0.449150432,0.000181191,0.000122234,0.049992452,1,1,1,1,1
0.125531596,-0.009588024,0.004115142,-3.99E-05,0.128879291,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.149707136,0.88801634,0.462586419,0.64589084,0.179100496,1,1,1,1,1
-0.019109815,0.016580988,0.015330566,-0.000219051,0.149712828,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.808466089,0.802547333,0.001097503,0.00129796,0.124822827,1,1,1,1,1
0.121352367,0.013532306,0.002992603,-3.70E-05,0.238338601,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.15752444,0.839639208,0.594593343,0.670503728,0.008190013,1,1,1,1,1
0.030142646,-0.018290076,0.011721372,-0.000160933,0.273788256,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.703330763,0.789081603,0.025841636,0.056999283,0.006400424,1,1,1,1,1
0.058749694,0.079841826,0.011003187,-0.000154216,0.277883974,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.489497459,0.243548125,0.044326259,0.070954017,0.002763386,1,1,1,1,1
-0.034211511,0.129123979,0.017852299,-0.000241171,0.150132531,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.644881208,0.052023971,0.000171583,0.000756528,0.112722582,1,1,1,1,1
0.014865942,0.198476227,0.008232178,-0.000111557,0.071383529,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.83953016,0.002626253,0.10712696,0.178349137,0.486334152,1,0,1,1,1
0.025685319,0.111845299,0.011385879,-0.000145324,0.105884,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.746348963,0.075706363,0.0194761,0.043283557,0.308354546,1,1,1,1,1
0.106573381,0.046785729,0.008966846,-0.000137516,0.105923929,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.203111264,0.479990369,0.099503217,0.119095514,0.297391078,1,1,1,1,1
0.007381596,0.019079571,0.017098933,-0.00023525,0.142726982,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.926506422,0.78425346,0.001358166,0.004413171,0.116537101,1,1,1,1,1
-0.024409698,0.104124225,0.013051373,-0.000182057,0.222763165,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.779499158,0.111427948,0.018180502,0.030819654,0.019490669,1,1,1,1,1
0.064226035,0.058422805,0.013483316,-0.000237914,0.146198907,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.418763094,0.369722247,0.005808333,0.001016829,0.143695501,1,1,1,1,1
-0.006653945,0.083731919,0.014667977,-0.000216538,0.245959329,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.924763245,0.211123927,0.001187532,0.001643605,0.005323156,1,1,1,1,1
0.067987003,0.012728253,0.006877325,-7.53E-05,0.16625967,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.377439265,0.847106587,0.13460899,0.28723779,0.070065386,1,1,1,1,1
-0.007684918,0.066568669,0.013988604,-0.00017019,0.244441554,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.9307382,0.333036712,0.00967386,0.037236895,0.006346823,1,1,1,1,1
0.122015332,0.061248177,0.007872932,-0.000147732,0.197512561,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.15013078,0.395415293,0.138384678,0.075223025,0.037259314,1,1,1,1,1
-0.032958104,0.034006151,0.016749792,-0.000231021,0.230072146,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.676595022,0.604008778,0.000953451,0.002837708,0.012476481,1,1,1,1,1
-0.134750609,0.079488671,0.022364734,-0.000276886,0.136134639,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.07084855,0.251117404,1.87E-06,6.95E-05,0.138163089,0,1,0,1,1
0.078173546,0.060602964,0.008790839,-9.71E-05,0.0876131,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.354579057,0.35175699,0.102185423,0.243614637,0.387293835,1,1,1,1,1
0.19673707,0.017919254,0.000282279,-2.62E-05,0.267236464,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.008879549,0.785518609,0.953739394,0.728555642,0.001414926,1,1,0,1,1
-0.040158518,0.127857621,0.014373253,-0.000198784,0.126758345,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.61296762,0.038579803,0.002377339,0.002900506,0.197891122,1,1,1,1,1
0.140829493,0.023789031,0.006634498,-0.000133001,0.136647642,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.088134418,0.711139145,0.205404602,0.114643862,0.136932356,1,1,1,1,1
0.129685109,0.027412243,0.004380219,-1.17E-05,0.121457937,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.112803942,0.694447621,0.384528868,0.875969189,0.174146173,1,1,1,0,1
0.047295925,0.025257053,0.011225896,-0.000151903,0.216220315,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.524655378,0.721743284,0.0126877,0.024463947,0.014170414,1,1,1,1,1
0.059650512,0.067023923,0.010623259,-0.000122786,0.09255319,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.457754728,0.326996148,0.037903613,0.117297673,0.32837092,1,1,1,1,1
0.141619185,0.019093194,0.008000544,-0.000130707,0.185270628,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.097263424,0.777669275,0.158540994,0.147356175,0.063942563,1,1,1,1,1
0.05814125,0.033099309,0.011583666,-0.000144279,0.222825769,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.508315424,0.622011497,0.032163737,0.071346167,0.018065031,1,1,1,1,1
0.005114371,0.036035859,0.010601207,-0.000115778,0.182179673,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.948969574,0.566692328,0.039384099,0.137508495,0.050040057,1,1,1,1,1
-0.000934461,0.046324506,0.012036717,-0.000124417,0.263902312,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.990822359,0.474671071,0.016143984,0.085461703,0.003366834,1,1,1,1,1
0.15954423,0.042349889,0.005659485,-7.30E-05,0.198730526,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.083130907,0.543902107,0.338174758,0.402156125,0.037709485,1,1,1,1,1
0.162043719,0.00236387,0.005094303,-8.17E-05,0.163182119,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.041682358,0.97143815,0.314750573,0.30618443,0.111568361,1,1,1,1,1
0.115682595,0.046656674,0.00819622,-0.000119856,0.08481342,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.18834698,0.492714171,0.163999568,0.199543622,0.382428917,1,1,1,1,1
0.049340824,0.096846373,0.013511748,-0.000212912,0.253621813,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.544400926,0.120516146,0.007840816,0.006388921,0.004059717,1,1,1,1,1
0.129324432,0.123138888,0.010099188,-0.000183364,0.246758475,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.111392735,0.077181247,0.035477561,0.007573695,0.002718061,1,1,1,1,1
-0.017084238,0.019755141,0.016116024,-0.0002104,0.041850289,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.822692967,0.773921228,0.000843294,0.007528511,0.660117722,1,1,1,1,1
0.056627924,0.08702678,0.007211848,-5.76E-05,0.130997685,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.494514344,0.171722683,0.141415093,0.43517627,0.185436259,1,1,1,1,1
0.097308231,-0.022658884,0.015700853,-0.000260899,0.175820989,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.238177939,0.717648802,0.002121331,0.001072441,0.08018474,1,1,1,1,1
0.085400082,0.09738127,0.006851973,-9.32E-05,0.286816013,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.277489801,0.115057651,0.142585013,0.201578045,0.001642883,1,1,1,1,1
-0.041737414,0.060551294,0.018010395,-0.000279678,0.135659199,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.565491618,0.375422037,1.08E-05,3.03E-06,0.168464572,1,1,1,1,1
0.044334175,0.136672897,0.017171192,-0.000279361,0.211183018,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.584939047,0.043276775,0.001198399,0.00084819,0.025271771,1,1,1,1,1
0.075731735,0.025940787,0.007733129,-9.37E-05,0.087678869,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.37366762,0.698989366,0.163676999,0.289426041,0.317626293,1,1,1,1,1
0.022110307,0.03458724,0.010193242,-0.00012503,0.190011503,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.778646527,0.610262483,0.025903149,0.061075853,0.03611148,1,1,1,1,1
0.062713614,-0.00683538,0.013374915,-0.000198489,0.242506138,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.441893366,0.91838724,0.006868646,0.007443337,0.008671402,1,1,1,1,1
0.125455187,0.099465965,0.006270006,-9.05E-05,-0.028290951,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.129104562,0.135235792,0.250703177,0.286702157,0.772779692,1,1,1,1,0
-0.070667858,-0.000500348,0.017483892,-0.00023598,0.258917089,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.393387631,0.994108833,0.000124694,0.000185744,0.002877864,1,1,1,1,1
0.142700428,0.024920835,0.00313153,-1.80E-05,0.126091023,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.076896118,0.69748511,0.515357914,0.80849674,0.207713193,1,1,1,0,1
0.153166225,0.040857326,0.003788053,-4.29E-05,0.26963329,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.056668082,0.530578193,0.496451477,0.612464106,0.001300585,1,1,1,1,1
-0.102086994,0.114126856,0.019815701,-0.000291183,0.184709594,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.200258236,0.072828179,0.000168848,0.000635125,0.040403515,1,1,1,1,1
0.081589372,0.125426527,0.009193774,-0.000139032,0.226277946,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.330400731,0.055952365,0.070445771,0.076778256,0.014318772,1,1,1,1,1
-0.028480305,0.103268398,0.016672775,-0.000248006,0.095184854,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.697594903,0.143650463,5.77E-05,1.57E-05,0.321729403,1,1,1,1,1
0.033838632,0.05921289,0.013486008,-0.00018326,0.102455378,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.670424154,0.364938962,0.008371654,0.015858154,0.308141251,1,1,1,1,1
0.045774263,0.093894615,0.010888051,-0.000153257,0.00109639,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.581045858,0.151708204,0.037334582,0.059292023,0.99141942,1,1,1,1,1
0.028287507,0.094451812,0.01458077,-0.000214835,0.20056045,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.734786549,0.14282648,0.008363263,0.013368389,0.031063665,1,1,1,1,1
-0.007169659,-0.033650986,0.015513556,-0.00020982,0.19289876,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.922078852,0.592407235,0.001002192,0.004600813,0.035009497,1,1,1,1,1
-0.023208388,0.164335967,0.016657771,-0.000254707,0.093996816,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.773564533,0.016823243,0.000409462,0.000127831,0.299515547,1,1,1,1,1
0.153180409,-0.030189605,0.003212102,-4.82E-05,0.193658579,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.075729673,0.64719831,0.583183198,0.619502702,0.044837016,1,1,1,1,1
-0.034458244,0.073209635,0.016530422,-0.000266081,0.277392624,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.658576088,0.243126592,0.000167304,3.50E-05,0.002981048,1,1,1,1,1
0.051981462,0.044429363,0.011531788,-0.000190987,0.293212335,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.512873705,0.487324459,0.013025199,0.002513096,0.001063131,1,1,1,1,1
0.04781874,0.040671302,0.007581745,-5.74E-05,0.22564807,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.551519452,0.56098945,0.153877859,0.508087191,0.02215962,1,1,1,1,1
0.070628959,0.159736906,0.015063595,-0.000237176,0.174583323,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.401545365,0.013936043,0.001752733,0.000859759,0.069065134,1,1,1,1,1
-0.029657243,0.078641748,0.01825012,-0.000270607,0.090167212,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.703377445,0.234486318,0.000110041,7.55E-05,0.359667891,1,1,1,1,1
0.050026299,-0.030048004,0.016763473,-0.000232969,0.103293728,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.538989788,0.669671878,0.001269578,0.0055304,0.306929335,1,1,1,1,1
0.101221813,0.045609745,0.006696228,-0.000113596,0.228252692,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.217573697,0.465116614,0.159090808,0.100735558,0.014144245,1,1,1,1,1
0.107791447,0.110407804,0.00907078,-0.000169652,0.163418698,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.203910578,0.09732592,0.082939205,0.026233211,0.08418253,1,1,1,1,1
-0.048367913,0.131008409,0.015028752,-0.000217177,0.235961347,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.526516628,0.060701398,0.001258643,0.001013007,0.009077924,1,1,1,1,1
0.025371984,0.144939035,0.012039052,-0.000188392,0.222081661,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.766858563,0.019556074,0.028726492,0.027805686,0.011625622,1,1,1,1,1
-0.034604327,0.087240712,0.017986996,-0.000263894,0.160793028,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.654341001,0.196805528,7.55E-05,9.55E-05,0.113671834,1,1,1,1,1
0.061572266,0.101513125,0.010740457,-0.000148594,0.178711,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.384824636,0.127110461,0.009662988,0.014935464,0.031238481,1,1,1,1,1
0.106284758,0.032733773,0.011008413,-0.00020978,0.374823636,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.213785003,0.624222679,0.018027397,0.001391104,9.07E-06,1,1,1,1,0
0.05083163,0.078016696,0.012322245,-0.000167585,0.160136784,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.495167148,0.226252244,0.005850104,0.011215479,0.068681603,1,1,1,1,1
0.060275158,0.038781383,0.012786215,-0.000170018,0.276507469,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.436389028,0.568109285,0.012661125,0.031739503,0.001842852,1,1,1,1,1
0.172678373,0.0168139,0.005166887,-0.000103223,0.24265523,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.028966536,0.792317034,0.330212229,0.215175884,0.006689383,1,1,1,1,1
0.078294044,0.04376469,0.01309207,-0.000192646,0.214357563,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.341814968,0.493349224,0.009298036,0.013591039,0.020847047,1,1,1,1,1
