V1.11,V1.12,V1.13,V1.14,V1.15,V1.21,V1.22,V1.23,V1.24,V1.25,V1.31,V1.32,V1.33,V1.34,V1.35,V1.41,V1.42,V1.43,V1.44,V1.45,V1.51,V1.52,V1.53,V1.54,V1.55,V2.11,V2.12,V2.13,V2.14,V2.15,V2.21,V2.22,V2.23,V2.24,V2.25,V2.31,V2.32,V2.33,V2.34,V2.35,V2.41,V2.42,V2.43,V2.44,V2.45,V2.51,V2.52,V2.53,V2.54,V2.55
0.005313489,-0.001948612,-0.000235806,2.71E-06,-0.00055885,-0.001948612,0.004344606,4.54E-05,-5.56E-07,-0.000222865,-0.000235806,4.54E-05,1.88E-05,-2.72E-07,8.30E-06,2.71E-06,-5.56E-07,-2.72E-07,4.53E-09,-4.60E-07,-0.00055885,-0.000222865,8.30E-06,-4.60E-07,0.007280583,0.004867452,-0.001730295,-0.000232884,2.75E-06,-3.03E-05,-0.001730295,0.004327058,3.73E-05,-4.62E-07,-0.000388032,-0.000232884,3.73E-05,2.04E-05,-3.03E-07,-2.24E-05,2.75E-06,-4.62E-07,-3.03E-07,5.12E-09,-1.24E-07,-3.03E-05,-0.000388032,-2.24E-05,-1.24E-07,0.007520384
0.00590722,-0.001527133,-0.000256463,2.74E-06,-0.00049747,-0.001527133,0.004054465,1.26E-05,-2.20E-07,0.000419864,-0.000256463,1.26E-05,1.88E-05,-2.52E-07,1.19E-06,2.74E-06,-2.20E-07,-2.52E-07,4.00E-09,-6.68E-07,-0.00049747,0.000419864,1.19E-06,-6.68E-07,0.008137838,0.005939587,-0.001842594,-0.00024906,2.65E-06,-0.000476486,-0.001842594,0.003969412,2.68E-05,-3.29E-07,0.000225446,-0.00024906,2.68E-05,1.81E-05,-2.44E-07,-8.25E-06,2.65E-06,-3.29E-07,-2.44E-07,3.92E-09,-3.88E-07,-0.000476486,0.000225446,-8.25E-06,-3.88E-07,0.007937404
0.005248725,-0.001678904,-0.00023808,2.71E-06,-0.000437664,-0.001678904,0.004465304,1.80E-05,-3.42E-07,0.000331903,-0.00023808,1.80E-05,1.92E-05,-2.69E-07,2.87E-05,2.71E-06,-3.42E-07,-2.69E-07,4.37E-09,-1.20E-06,-0.000437664,0.000331903,2.87E-05,-1.20E-06,0.010383464,0.005532901,-0.002041438,-0.000249469,2.87E-06,-0.000488362,-0.002041438,0.00434151,3.47E-05,-4.51E-07,-0.000226881,-0.000249469,3.47E-05,1.98E-05,-2.78E-07,1.92E-05,2.87E-06,-4.51E-07,-2.78E-07,4.49E-09,-7.91E-07,-0.000488362,-0.000226881,1.92E-05,-7.91E-07,0.009017668
0.007346557,-0.001969587,-0.000372809,4.57E-06,-0.000529965,-0.001969587,0.004614978,3.43E-05,-6.17E-07,0.000635295,-0.000372809,3.43E-05,2.77E-05,-3.94E-07,2.70E-05,4.57E-06,-6.17E-07,-3.94E-07,6.41E-09,-1.42E-06,-0.000529965,0.000635295,2.70E-05,-1.42E-06,0.009167339,0.007640845,-0.001903537,-0.00040776,5.23E-06,-0.001009676,-0.001903537,0.004595496,3.33E-05,-6.39E-07,0.000609729,-0.00040776,3.33E-05,3.14E-05,-4.59E-07,4.55E-05,5.23E-06,-6.39E-07,-4.59E-07,7.47E-09,-1.44E-06,-0.001009676,0.000609729,4.55E-05,-1.44E-06,0.008467791
0.007291654,-0.001591955,-0.000393451,4.94E-06,-0.000637039,-0.001591955,0.004179106,4.78E-05,-9.27E-07,-0.000417871,-0.000393451,4.78E-05,3.04E-05,-4.36E-07,3.18E-05,4.94E-06,-9.27E-07,-4.36E-07,7.00E-09,-1.05E-06,-0.000637039,-0.000417871,3.18E-05,-1.05E-06,0.008507792,0.007040602,-0.001944779,-0.000379176,4.83E-06,-0.000530302,-0.001944779,0.004210738,7.49E-05,-1.37E-06,-0.000271138,-0.000379176,7.49E-05,2.91E-05,-4.21E-07,2.63E-05,4.83E-06,-1.37E-06,-4.21E-07,6.87E-09,-1.06E-06,-0.000530302,-0.000271138,2.63E-05,-1.06E-06,0.008739059
0.006933181,-0.002027392,-0.000345746,4.18E-06,-0.001377129,-0.002027392,0.004920011,1.16E-05,4.28E-08,9.13E-05,-0.000345746,1.16E-05,2.73E-05,-3.91E-07,5.40E-05,4.18E-06,4.28E-08,-3.91E-07,6.27E-09,-1.14E-06,-0.001377129,9.13E-05,5.40E-05,-1.14E-06,0.008569885,0.006336205,-0.001815481,-0.000311858,3.75E-06,-0.001347993,-0.001815481,0.004790025,2.68E-06,1.05E-07,0.000231392,-0.000311858,2.68E-06,2.51E-05,-3.62E-07,4.61E-05,3.75E-06,1.05E-07,-3.62E-07,5.89E-09,-1.01E-06,-0.001347993,0.000231392,4.61E-05,-1.01E-06,0.008288387
0.005900221,-0.001626408,-0.00026848,2.86E-06,-0.000256008,-0.001626408,0.004959271,-2.51E-05,5.31E-07,0.000453574,-0.00026848,-2.51E-05,2.17E-05,-2.91E-07,-2.11E-05,2.86E-06,5.31E-07,-2.91E-07,4.49E-09,-2.05E-07,-0.000256008,0.000453574,-2.11E-05,-2.05E-07,0.007927475,0.00582904,-0.001103537,-0.00029116,3.30E-06,-0.000271914,-0.001103537,0.004996701,-3.85E-05,6.10E-07,4.43E-05,-0.00029116,-3.85E-05,2.41E-05,-3.33E-07,-1.50E-05,3.30E-06,6.10E-07,-3.33E-07,5.20E-09,-1.74E-07,-0.000271914,4.43E-05,-1.50E-05,-1.74E-07,0.007659525
0.005557076,-0.001491719,-0.000276752,3.26E-06,-0.000638662,-0.001491719,0.004402773,-2.69E-07,2.53E-08,-0.000328026,-0.000276752,-2.69E-07,2.19E-05,-3.03E-07,4.59E-05,3.26E-06,2.53E-08,-3.03E-07,4.81E-09,-1.34E-06,-0.000638662,-0.000328026,4.59E-05,-1.34E-06,0.0104268,0.005632763,-0.001617404,-0.000279036,3.30E-06,-0.00068737,-0.001617404,0.004302504,1.95E-05,-3.29E-07,-0.000238687,-0.000279036,1.95E-05,2.13E-05,-2.94E-07,5.00E-05,3.30E-06,-3.29E-07,-2.94E-07,4.63E-09,-1.37E-06,-0.00068737,-0.000238687,5.00E-05,-1.37E-06,0.010068784
0.005892096,-0.001989824,-0.000251358,2.62E-06,-8.46E-05,-0.001989824,0.004171181,5.18E-05,-7.27E-07,0.000102089,-0.000251358,5.18E-05,1.76E-05,-2.31E-07,-2.34E-05,2.62E-06,-7.27E-07,-2.31E-07,3.60E-09,-1.13E-07,-8.46E-05,0.000102089,-2.34E-05,-1.13E-07,0.007877861,0.005424717,-0.001970552,-0.000225263,2.31E-06,-0.000128153,-0.001970552,0.004204858,5.64E-05,-8.21E-07,-1.64E-05,-0.000225263,5.64E-05,1.58E-05,-2.06E-07,-1.46E-05,2.31E-06,-8.21E-07,-2.06E-07,3.24E-09,-2.40E-07,-0.000128153,-1.64E-05,-1.46E-05,-2.40E-07,0.008004603
0.005870237,-0.001318139,-0.000311645,3.80E-06,-0.001092193,-0.001318139,0.004586315,-1.43E-05,1.63E-07,0.000804911,-0.000311645,-1.43E-05,2.57E-05,-3.69E-07,1.29E-05,3.80E-06,1.63E-07,-3.69E-07,5.95E-09,-4.30E-07,-0.001092193,0.000804911,1.29E-05,-4.30E-07,0.007669041,0.005879578,-0.0016016,-0.000303165,3.67E-06,-0.001114936,-0.0016016,0.004551867,-5.60E-07,2.31E-08,0.000821866,-0.000303165,-5.60E-07,2.50E-05,-3.58E-07,1.87E-05,3.67E-06,2.31E-08,-3.58E-07,5.78E-09,-5.63E-07,-0.001114936,0.000821866,1.87E-05,-5.63E-07,0.007868517
0.006596541,-0.001602758,-0.000306179,3.40E-06,-0.000326983,-0.001602758,0.004474734,-4.45E-06,1.17E-07,0.000182809,-0.000306179,-4.45E-06,2.34E-05,-3.24E-07,2.80E-05,3.40E-06,1.17E-07,-3.24E-07,5.26E-09,-1.17E-06,-0.000326983,0.000182809,2.80E-05,-1.17E-06,0.010746565,0.006631859,-0.001706494,-0.000308684,3.42E-06,2.42E-05,-0.001706494,0.004346689,7.08E-06,-8.97E-08,0.000174069,-0.000308684,7.08E-06,2.31E-05,-3.16E-07,3.53E-06,3.42E-06,-8.97E-08,-3.16E-07,5.07E-09,-8.16E-07,2.42E-05,0.000174069,3.53E-06,-8.16E-07,0.009556377
0.006607403,-0.002200419,-0.000360469,4.66E-06,-0.001053806,-0.002200419,0.00444228,5.92E-05,-1.03E-06,0.000361041,-0.000360469,5.92E-05,2.86E-05,-4.13E-07,3.91E-05,4.66E-06,-1.03E-06,-4.13E-07,6.66E-09,-9.81E-07,-0.001053806,0.000361041,3.91E-05,-9.81E-07,0.008598679,0.006419657,-0.002385382,-0.000352363,4.59E-06,-0.000917487,-0.002385382,0.004495609,7.68E-05,-1.32E-06,0.000321571,-0.000352363,7.68E-05,2.78E-05,-4.04E-07,3.67E-05,4.59E-06,-1.32E-06,-4.04E-07,6.54E-09,-9.85E-07,-0.000917487,0.000321571,3.67E-05,-9.85E-07,0.008691629
0.007865729,-0.001969009,-0.000396766,4.72E-06,-0.000769296,-0.001969009,0.004620629,5.23E-05,-6.69E-07,-0.000207869,-0.000396766,5.23E-05,2.90E-05,-4.02E-07,1.34E-05,4.72E-06,-6.69E-07,-4.02E-07,6.22E-09,-5.44E-07,-0.000769296,-0.000207869,1.34E-05,-5.44E-07,0.008069299,0.007455288,-0.002111543,-0.000377094,4.57E-06,-0.000581317,-0.002111543,0.004579537,6.05E-05,-7.89E-07,-0.000155688,-0.000377094,6.05E-05,2.86E-05,-4.10E-07,8.23E-06,4.57E-06,-7.89E-07,-4.10E-07,6.57E-09,-5.51E-07,-0.000581317,-0.000155688,8.23E-06,-5.51E-07,0.008189242
0.007018029,-0.001818269,-0.000361658,4.53E-06,-0.001287834,-0.001818269,0.004072285,6.47E-05,-1.04E-06,-1.55E-05,-0.000361658,6.47E-05,2.69E-05,-3.90E-07,6.51E-05,4.53E-06,-1.04E-06,-3.90E-07,6.35E-09,-1.47E-06,-0.001287834,-1.55E-05,6.51E-05,-1.47E-06,0.008774433,0.007216486,-0.002198483,-0.000368482,4.67E-06,-0.001502463,-0.002198483,0.004091143,8.63E-05,-1.31E-06,0.000273958,-0.000368482,8.63E-05,2.71E-05,-3.96E-07,7.18E-05,4.67E-06,-1.31E-06,-3.96E-07,6.51E-09,-1.57E-06,-0.001502463,0.000273958,7.18E-05,-1.57E-06,0.008258565
0.005582298,-0.001880144,-0.000264868,3.07E-06,-0.000558443,-0.001880144,0.004197932,5.15E-05,-6.99E-07,-0.000401294,-0.000264868,5.15E-05,2.20E-05,-3.26E-07,1.77E-05,3.07E-06,-6.99E-07,-3.26E-07,5.58E-09,-5.94E-07,-0.000558443,-0.000401294,1.77E-05,-5.94E-07,0.008389895,0.005618768,-0.001652261,-0.000244365,2.48E-06,-0.00040238,-0.001652261,0.004229346,2.78E-05,-2.72E-07,-0.000442183,-0.000244365,2.78E-05,1.71E-05,-2.16E-07,2.56E-05,2.48E-06,-2.72E-07,-2.16E-07,3.24E-09,-9.03E-07,-0.00040238,-0.000442183,2.56E-05,-9.03E-07,0.008395454
0.007520828,-0.002428423,-0.000410536,5.29E-06,-0.000821903,-0.002428423,0.004121162,9.83E-05,-1.45E-06,-0.000582249,-0.000410536,9.83E-05,3.09E-05,-4.53E-07,5.85E-05,5.29E-06,-1.45E-06,-4.53E-07,7.36E-09,-1.46E-06,-0.000821903,-0.000582249,5.85E-05,-1.46E-06,0.009023613,0.007487312,-0.002283692,-0.000417214,5.49E-06,-0.001182418,-0.002283692,0.003968604,9.29E-05,-1.46E-06,-0.000261014,-0.000417214,9.29E-05,3.20E-05,-4.75E-07,8.21E-05,5.49E-06,-1.46E-06,-4.75E-07,7.79E-09,-1.79E-06,-0.001182418,-0.000261014,8.21E-05,-1.79E-06,0.008947909
0.006092142,-0.001992544,-0.000331297,4.42E-06,-0.000712383,-0.001992544,0.004316497,2.82E-05,-3.73E-07,-0.000128292,-0.000331297,2.82E-05,2.91E-05,-4.57E-07,5.38E-05,4.42E-06,-3.73E-07,-4.57E-07,7.99E-09,-1.59E-06,-0.000712383,-0.000128292,5.38E-05,-1.59E-06,0.008711936,0.006411685,-0.002016593,-0.000339536,4.46E-06,-0.001318108,-0.002016593,0.004378348,3.09E-05,-4.14E-07,6.04E-05,-0.000339536,3.09E-05,2.87E-05,-4.39E-07,5.10E-05,4.46E-06,-4.14E-07,-4.39E-07,7.44E-09,-1.06E-06,-0.001318108,6.04E-05,5.10E-05,-1.06E-06,0.006668438
0.007302335,-0.001777757,-0.000376841,4.51E-06,-0.00095071,-0.001777757,0.004572661,1.02E-05,-4.14E-08,-0.000472606,-0.000376841,1.02E-05,3.04E-05,-4.36E-07,4.15E-05,4.51E-06,-4.14E-08,-4.36E-07,7.01E-09,-1.15E-06,-0.00095071,-0.000472606,4.15E-05,-1.15E-06,0.009165682,0.007051267,-0.001876662,-0.00033926,3.77E-06,-0.000670517,-0.001876662,0.004631446,2.18E-05,-2.30E-07,-0.00042825,-0.00033926,2.18E-05,2.52E-05,-3.37E-07,1.49E-05,3.77E-06,-2.30E-07,-3.37E-07,5.18E-09,-7.15E-07,-0.000670517,-0.00042825,1.49E-05,-7.15E-07,0.009320399
0.006583975,-0.001436785,-0.000340105,4.02E-06,-0.000958628,-0.001436785,0.004075235,2.19E-05,-4.20E-07,0.00029806,-0.000340105,2.19E-05,2.48E-05,-3.33E-07,2.70E-05,4.02E-06,-4.20E-07,-3.33E-07,5.04E-09,-7.05E-07,-0.000958628,0.00029806,2.70E-05,-7.05E-07,0.006755799,0.00649221,-0.001403116,-0.000320899,3.66E-06,-0.000836986,-0.001403116,0.003863788,7.58E-06,-1.86E-07,0.000509671,-0.000320899,7.58E-06,2.28E-05,-2.98E-07,2.55E-05,3.66E-06,-1.86E-07,-2.98E-07,4.39E-09,-7.37E-07,-0.000836986,0.000509671,2.55E-05,-7.37E-07,0.006434085
0.007895108,-0.002062751,-0.00039226,4.89E-06,-0.00105785,-0.002062751,0.004606715,4.95E-05,-1.00E-06,0.00031017,-0.00039226,4.95E-05,2.81E-05,-4.01E-07,3.54E-05,4.89E-06,-1.00E-06,-4.01E-07,6.52E-09,-1.01E-06,-0.00105785,0.00031017,3.54E-05,-1.01E-06,0.00776566,0.007392206,-0.001750435,-0.00036196,4.31E-06,-0.000894238,-0.001750435,0.004660742,3.01E-05,-7.05E-07,0.000408159,-0.00036196,3.01E-05,2.53E-05,-3.41E-07,2.48E-05,4.31E-06,-7.05E-07,-3.41E-07,5.30E-09,-9.24E-07,-0.000894238,0.000408159,2.48E-05,-9.24E-07,0.007852576
0.006018302,-0.001528871,-0.000288111,3.17E-06,-0.000578169,-0.001528871,0.004202985,-9.15E-06,3.21E-07,0.000360882,-0.000288111,-9.15E-06,2.38E-05,-3.28E-07,1.46E-05,3.17E-06,3.21E-07,-3.28E-07,5.20E-09,-8.20E-07,-0.000578169,0.000360882,1.46E-05,-8.20E-07,0.009201758,0.00634084,-0.001335292,-0.000313513,3.48E-06,-0.000513968,-0.001335292,0.004277162,-4.69E-06,1.88E-07,7.53E-05,-0.000313513,-4.69E-06,2.47E-05,-3.33E-07,1.39E-05,3.48E-06,1.88E-07,-3.33E-07,5.14E-09,-7.55E-07,-0.000513968,7.53E-05,1.39E-05,-7.55E-07,0.009078881
0.005873618,-0.001511517,-0.000281474,3.15E-06,0.000412005,-0.001511517,0.004638461,1.75E-05,-2.33E-07,-0.0008028,-0.000281474,1.75E-05,2.18E-05,-3.02E-07,-3.40E-05,3.15E-06,-2.33E-07,-3.02E-07,4.84E-09,-6.05E-08,0.000412005,-0.0008028,-3.40E-05,-6.05E-08,0.008524086,0.005264619,-0.001406141,-0.000246713,2.68E-06,0.000392212,-0.001406141,0.004466274,8.15E-06,-8.71E-08,-0.000780161,-0.000246713,8.15E-06,1.97E-05,-2.68E-07,-3.74E-05,2.68E-06,-8.71E-08,-2.68E-07,4.23E-09,6.82E-08,0.000392212,-0.000780161,-3.74E-05,6.82E-08,0.008293783
0.007643991,-0.00196083,-0.000427762,5.60E-06,-0.001779649,-0.00196083,0.00453906,5.55E-05,-1.05E-06,0.000491428,-0.000427762,5.55E-05,3.27E-05,-4.75E-07,8.48E-05,5.60E-06,-1.05E-06,-4.75E-07,7.69E-09,-1.86E-06,-0.001779649,0.000491428,8.48E-05,-1.86E-06,0.010011426,0.007106041,-0.00179153,-0.000406929,5.38E-06,-0.001569054,-0.00179153,0.004571512,4.25E-05,-8.62E-07,0.00063455,-0.000406929,4.25E-05,3.26E-05,-4.82E-07,7.17E-05,5.38E-06,-8.62E-07,-4.82E-07,7.94E-09,-1.74E-06,-0.001569054,0.00063455,7.17E-05,-1.74E-06,0.010141648
0.006093147,-0.001978766,-0.000335618,4.56E-06,-0.0008161,-0.001978766,0.004731919,6.83E-05,-1.20E-06,4.81E-05,-0.000335618,6.83E-05,2.70E-05,-4.17E-07,1.76E-05,4.56E-06,-1.20E-06,-4.17E-07,7.14E-09,-9.09E-07,-0.0008161,4.81E-05,1.76E-05,-9.09E-07,0.00859301,0.006101811,-0.002054565,-0.000325781,4.39E-06,-0.000999623,-0.002054565,0.004656013,6.62E-05,-1.12E-06,0.000243339,-0.000325781,6.62E-05,2.57E-05,-3.95E-07,2.96E-05,4.39E-06,-1.12E-06,-3.95E-07,6.75E-09,-1.07E-06,-0.000999623,0.000243339,2.96E-05,-1.07E-06,0.008358046
0.006610895,-0.001729671,-0.000339023,4.19E-06,-0.000990984,-0.001729671,0.00389864,4.72E-05,-7.12E-07,-6.24E-05,-0.000339023,4.72E-05,2.58E-05,-3.74E-07,4.94E-05,4.19E-06,-7.12E-07,-3.74E-07,6.12E-09,-1.18E-06,-0.000990984,-6.24E-05,4.94E-05,-1.18E-06,0.007849902,0.007214379,-0.001937845,-0.000377555,4.80E-06,-0.001353585,-0.001937845,0.003917779,5.98E-05,-8.58E-07,-6.95E-05,-0.000377555,5.98E-05,2.85E-05,-4.18E-07,7.52E-05,4.80E-06,-8.58E-07,-4.18E-07,6.86E-09,-1.54E-06,-0.001353585,-6.95E-05,7.52E-05,-1.54E-06,0.007847241
0.006918655,-0.002150357,-0.000385246,5.00E-06,-0.000642144,-0.002150357,0.004560865,7.67E-05,-1.26E-06,-0.000110166,-0.000385246,7.67E-05,3.01E-05,-4.43E-07,1.76E-05,5.00E-06,-1.26E-06,-4.43E-07,7.30E-09,-8.96E-07,-0.000642144,-0.000110166,1.76E-05,-8.96E-07,0.008184592,0.007055062,-0.002176966,-0.000401732,5.32E-06,-0.000695913,-0.002176966,0.004478026,7.77E-05,-1.31E-06,9.94E-05,-0.000401732,7.77E-05,3.14E-05,-4.66E-07,2.40E-05,5.32E-06,-1.31E-06,-4.66E-07,7.71E-09,-1.07E-06,-0.000695913,9.94E-05,2.40E-05,-1.07E-06,0.007950968
0.005575432,-0.001032821,-0.000284012,3.34E-06,-0.000628745,-0.001032821,0.004490413,-3.10E-05,2.77E-07,0.000537509,-0.000284012,-3.10E-05,2.31E-05,-3.19E-07,2.26E-05,3.34E-06,2.77E-07,-3.19E-07,5.05E-09,-8.97E-07,-0.000628745,0.000537509,2.26E-05,-8.97E-07,0.009516803,0.005798139,-0.001435257,-0.000286672,3.38E-06,-0.000725551,-0.001435257,0.004272949,-5.22E-06,1.61E-08,0.000347739,-0.000286672,-5.22E-06,2.29E-05,-3.20E-07,3.21E-05,3.38E-06,1.61E-08,-3.20E-07,5.11E-09,-9.89E-07,-0.000725551,0.000347739,3.21E-05,-9.89E-07,0.009413354
0.00851703,-0.002142491,-0.000436995,5.41E-06,-0.002058251,-0.002142491,0.004873124,4.91E-05,-7.05E-07,0.000637245,-0.000436995,4.91E-05,3.27E-05,-4.73E-07,0.000103773,5.41E-06,-7.05E-07,-4.73E-07,7.64E-09,-2.23E-06,-0.002058251,0.000637245,0.000103773,-2.23E-06,0.011086011,0.008072861,-0.002228969,-0.000413237,5.14E-06,-0.001777285,-0.002228969,0.004829532,5.96E-05,-8.85E-07,0.000601978,-0.000413237,5.96E-05,3.20E-05,-4.67E-07,6.97E-05,5.14E-06,-8.85E-07,-4.67E-07,7.60E-09,-1.57E-06,-0.001777285,0.000601978,6.97E-05,-1.57E-06,0.010409675
0.006765278,-0.001682857,-0.0003492,4.32E-06,-0.001198933,-0.001682857,0.004053558,2.16E-05,-1.10E-07,-6.52E-05,-0.0003492,2.16E-05,2.79E-05,-4.06E-07,3.32E-05,4.32E-06,-1.10E-07,-4.06E-07,6.56E-09,-6.90E-07,-0.001198933,-6.52E-05,3.32E-05,-6.90E-07,0.006814532,0.007160641,-0.00207892,-0.000386788,5.03E-06,-0.001224206,-0.00207892,0.003967319,4.93E-05,-5.07E-07,7.98E-05,-0.000386788,4.93E-05,3.15E-05,-4.76E-07,4.50E-05,5.03E-06,-5.07E-07,-4.76E-07,7.89E-09,-1.02E-06,-0.001224206,7.98E-05,4.50E-05,-1.02E-06,0.006999303
0.006654413,-0.002120498,-0.000351142,4.27E-06,-0.000173953,-0.002120498,0.004398147,4.32E-05,-6.02E-07,-5.91E-06,-0.000351142,4.32E-05,2.72E-05,-3.81E-07,-1.86E-05,4.27E-06,-6.02E-07,-3.81E-07,6.02E-09,-3.09E-07,-0.000173953,-5.91E-06,-1.86E-05,-3.09E-07,0.008822373,0.006667823,-0.002262971,-0.00033517,3.86E-06,8.45E-05,-0.002262971,0.004429256,4.84E-05,-6.03E-07,-0.000232591,-0.00033517,4.84E-05,2.46E-05,-3.27E-07,-3.49E-05,3.86E-06,-6.03E-07,-3.27E-07,4.96E-09,-5.15E-08,8.45E-05,-0.000232591,-3.49E-05,-5.15E-08,0.008873261
0.005260048,-0.001898365,-0.000226504,2.51E-06,-0.001186756,-0.001898365,0.004710493,1.94E-05,-3.04E-07,6.85E-05,-0.000226504,1.94E-05,1.79E-05,-2.41E-07,3.11E-05,2.51E-06,-3.04E-07,-2.41E-07,3.83E-09,-8.42E-07,-0.001186756,6.85E-05,3.11E-05,-8.42E-07,0.010260507,0.005232557,-0.00191866,-0.000228085,2.46E-06,-0.000886659,-0.00191866,0.004737191,2.76E-05,-3.72E-07,-0.000146716,-0.000228085,2.76E-05,1.76E-05,-2.34E-07,2.50E-05,2.46E-06,-3.72E-07,-2.34E-07,3.71E-09,-8.78E-07,-0.000886659,-0.000146716,2.50E-05,-8.78E-07,0.00961394
0.005414903,-0.001882433,-0.000246993,2.80E-06,-0.000695383,-0.001882433,0.004291782,3.39E-05,-4.65E-07,-7.21E-05,-0.000246993,3.39E-05,2.09E-05,-3.07E-07,7.38E-05,2.80E-06,-4.65E-07,-3.07E-07,5.28E-09,-1.96E-06,-0.000695383,-7.21E-05,7.38E-05,-1.96E-06,0.010046874,0.006185574,-0.001986877,-0.000256115,2.61E-06,-0.001093134,-0.001986877,0.00429629,3.29E-05,-3.93E-07,0.000116406,-0.000256115,3.29E-05,1.78E-05,-2.27E-07,7.43E-05,2.61E-06,-3.93E-07,-2.27E-07,3.47E-09,-1.78E-06,-0.001093134,0.000116406,7.43E-05,-1.78E-06,0.008722285
0.005510181,-0.001697662,-0.000237728,2.67E-06,-0.000465408,-0.001697662,0.004488192,1.04E-05,-7.72E-08,-0.000320745,-0.000237728,1.04E-05,1.88E-05,-2.71E-07,-5.24E-06,2.67E-06,-7.72E-08,-2.71E-07,4.61E-09,-2.57E-07,-0.000465408,-0.000320745,-5.24E-06,-2.57E-07,0.006966845,0.005948479,-0.001587028,-0.000242248,2.50E-06,-0.001014307,-0.001587028,0.004581398,7.81E-06,-8.53E-08,-0.000123721,-0.000242248,7.81E-06,1.61E-05,-2.02E-07,1.59E-05,2.50E-06,-8.53E-08,-2.02E-07,3.05E-09,-4.33E-07,-0.001014307,-0.000123721,1.59E-05,-4.33E-07,0.006336622
0.006542671,-0.002945572,-0.000327851,4.31E-06,-0.00088983,-0.002945572,0.004823354,8.86E-05,-1.24E-06,0.000328148,-0.000327851,8.86E-05,2.67E-05,-4.10E-07,5.18E-05,4.31E-06,-1.24E-06,-4.10E-07,6.99E-09,-1.40E-06,-0.00088983,0.000328148,5.18E-05,-1.40E-06,0.007615291,0.007241044,-0.003228914,-0.000363168,4.76E-06,-0.000939202,-0.003228914,0.004889189,9.89E-05,-1.32E-06,0.000463632,-0.000363168,9.89E-05,2.89E-05,-4.41E-07,5.14E-05,4.76E-06,-1.32E-06,-4.41E-07,7.47E-09,-1.38E-06,-0.000939202,0.000463632,5.14E-05,-1.38E-06,0.007776432
0.007463544,-0.001355061,-0.000377282,4.60E-06,-0.001624454,-0.001355061,0.004547113,1.53E-05,-2.53E-07,-0.00014124,-0.000377282,1.53E-05,2.82E-05,-4.02E-07,4.27E-05,4.60E-06,-2.53E-07,-4.02E-07,6.33E-09,-7.93E-07,-0.001624454,-0.00014124,4.27E-05,-7.93E-07,0.010385802,0.006616189,-0.001325349,-0.000319195,3.74E-06,-0.001219297,-0.001325349,0.0046121,7.11E-06,-9.40E-08,3.97E-05,-0.000319195,7.11E-06,2.43E-05,-3.43E-07,1.50E-05,3.74E-06,-9.40E-08,-3.43E-07,5.47E-09,-4.59E-07,-0.001219297,3.97E-05,1.50E-05,-4.59E-07,0.010401061
0.006793236,-0.001317766,-0.000348068,4.03E-06,-0.000970176,-0.001317766,0.004024126,1.71E-05,-2.46E-07,0.000249952,-0.000348068,1.71E-05,2.69E-05,-3.73E-07,3.41E-05,4.03E-06,-2.46E-07,-3.73E-07,5.83E-09,-9.32E-07,-0.000970176,0.000249952,3.41E-05,-9.32E-07,0.01053052,0.006377305,-0.001065947,-0.000332849,3.87E-06,-0.000689154,-0.001065947,0.004014569,8.90E-06,-2.23E-07,0.000245612,-0.000332849,8.90E-06,2.64E-05,-3.64E-07,7.50E-06,3.87E-06,-2.23E-07,-3.64E-07,5.65E-09,-5.19E-07,-0.000689154,0.000245612,7.50E-06,-5.19E-07,0.00987802
0.006846293,-0.002098899,-0.000331057,3.69E-06,0.000475408,-0.002098899,0.004468692,4.76E-05,-4.73E-07,-0.000569656,-0.000331057,4.76E-05,2.31E-05,-3.00E-07,-5.63E-05,3.69E-06,-4.73E-07,-3.00E-07,4.41E-09,3.52E-07,0.000475408,-0.000569656,-5.63E-05,3.52E-07,0.008286041,0.00633335,-0.001820044,-0.000310544,3.56E-06,6.43E-05,-0.001820044,0.004416866,3.56E-05,-3.54E-07,-0.000790088,-0.000310544,3.56E-05,2.27E-05,-3.05E-07,-4.12E-05,3.56E-06,-3.54E-07,-3.05E-07,4.62E-09,3.09E-07,6.43E-05,-0.000790088,-4.12E-05,3.09E-07,0.007477509
0.00810547,-0.00276339,-0.000456548,6.05E-06,-3.41E-05,-0.00276339,0.00477268,0.000112138,-1.84E-06,-1.98E-06,-0.000456548,0.000112138,3.60E-05,-5.46E-07,-2.44E-05,6.05E-06,-1.84E-06,-5.46E-07,9.08E-09,-1.01E-07,-3.41E-05,-1.98E-06,-2.44E-05,-1.01E-07,0.008182643,0.006621269,-0.002651023,-0.00029709,3.20E-06,6.19E-05,-0.002651023,0.004569903,7.08E-05,-8.77E-07,-0.000210434,-0.00029709,7.08E-05,2.02E-05,-2.64E-07,-1.54E-05,3.20E-06,-8.77E-07,-2.64E-07,4.04E-09,-3.89E-07,6.19E-05,-0.000210434,-1.54E-05,-3.89E-07,0.007979914
