Est.NT.LB,Est.NT.UB,Est.AT.LB,Est.AT.UB,Est.CO.LB,Est.CO.UB,True.NT.LB,True.NT.UB,True.AT.LB,True.AT.UB,True.CO.LB,True.CO.UB,CI.NT.LB,CI.NT.UB,CI.AT.LB,CI.AT.UB,CI.CO.LB,CI.CO.UB,Cover.NT,Cover.AT,Cover.CO
0.139180672,0.214810924,0,0.389830508,0.211323381,0.435661855,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.055030034,0.302143075,0,0.627708725,0.099721279,0.532005685,1,1,1
0.157344773,0.263157895,0,0.660007399,0.209129193,0.544323814,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.075317833,0.345165382,0,0.755102041,0.105620254,0.63370691,1,1,1
0.064608135,0.166666667,0,0.457142857,0.174733096,0.484919016,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.228358134,0,0.681848281,0.064351563,0.580715714,1,1,1
0.169422572,0.25,0,0.404802591,0.13494125,0.397453566,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.077294136,0.32800571,0,0.600548468,0.028442572,0.504505358,1,1,1
0.117526618,0.229115479,0,0.427298311,0.156101855,0.400704225,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.02943779,0.313491488,0,0.64591527,0.043244921,0.505998062,1,1,1
0.053827399,0.159266208,0,0.513661202,0.148496367,0.486822897,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.241419594,0,0.672377281,0.040496744,0.595943318,1,1,1
0.134234837,0.184754522,0,0.516618143,0.273508482,0.525519219,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.063458465,0.266805592,0,0.601077106,0.230411641,0.642985726,1,1,0
0.144012296,0.238839882,0,0.579693916,0.172017026,0.500038587,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.044930861,0.309105182,0,0.792855597,0.066085584,0.596361169,1,1,1
0.123652183,0.232758621,0,0.482003108,0.207547967,0.520318021,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.041520005,0.317777686,0,0.695167752,0.111078362,0.612020595,1,1,1
0.1,0.191666667,0,0.366606171,0.140357573,0.390839695,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.014982062,0.274118774,0,0.562363307,0.035476099,0.506421462,1,1,1
0.142857143,0.243697479,0,0.492627042,0.149111781,0.455265739,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.058679253,0.318117109,0,0.690901674,0.036513898,0.566360306,1,1,1
0.077354403,0.179049318,0,0.644150943,0.162706451,0.501284409,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.245942217,0,0.811464309,0.054982776,0.60351133,1,1,1
0.176541976,0.225085665,0,0.603122967,0.22322716,0.489552435,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.07605383,0.336985285,0,0.775519001,0.093170497,0.601250166,1,1,1
0.157706093,0.251723187,0,0.447916667,0.106680351,0.421021975,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.07068963,0.333333333,0,0.657923853,0,0.534643881,1,1,1
0.1151972,0.217391304,0,0.50530504,0.221378249,0.528420529,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.025545574,0.300015888,0,0.701804375,0.096545069,0.633354015,1,1,1
0.078431373,0.157378741,0,0.628733766,0.182938438,0.496674026,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.24912396,0,0.775021552,0.069191675,0.597651267,1,1,1
0.121924549,0.215144888,0,0.589115646,0.197194352,0.482296138,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.029583223,0.28829262,0,0.738382234,0.107451004,0.579773317,1,1,1
0.111407249,0.209621535,0,0.473754233,0.211654885,0.468557534,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.025272028,0.287039329,0,0.729363846,0.082409384,0.575713361,1,1,1
0.097720126,0.183333333,0,0.593512082,0.182008295,0.493007769,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.019745206,0.260905203,0,0.790350713,0.059355408,0.594687753,1,1,1
0.103032517,0.169595111,0,0.449450549,0.247158663,0.547575913,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.022499018,0.256439394,0,0.733236463,0.085846072,0.642748648,1,1,1
0.145688583,0.225334601,0,0.5,0.205392156,0.461572408,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.041946188,0.312783777,0,0.736873434,0.08595738,0.561602159,1,1,1
0.053431451,0.128070175,0,0.42353644,0.162509055,0.427836113,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.229419713,0,0.635001371,0.046592692,0.539048162,1,1,1
0.093515671,0.18972704,0,0.513392857,0.158585859,0.487704918,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.001501352,0.279295032,0,0.689261816,0.060694589,0.602897301,1,1,1
0.083333333,0.172619048,0,0.649460189,0.12654594,0.464806164,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.269900336,0,0.773641835,0.030193392,0.586089936,1,1,1
0.124426451,0.210526316,0,0.594373866,0.198678345,0.52526003,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.037746844,0.290337243,0,0.730771104,0.078206399,0.635391309,1,1,1
0.062691131,0.155149324,0,0.46302987,0.204235064,0.461761718,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.248361316,0,0.680145039,0.087421946,0.564625799,1,1,1
